time_ms,lat,lng,altitude_m,speed_kmh,course_deg,roll_deg,pitch_deg,yaw_deg,satellites,hdop
2954725,43.744324,-79.47957,192.4,0.09,358.36,9.8,-41.93,358.36,12,0.63
2955992,43.744324,-79.479571,192.2,0.76,358.36,10.17,-12.26,358.36,12,0.64
2957615,43.744324,-79.479571,192.2,0.76,358.36,10.54,1.99,358.36,12,0.64
2958667,43.744326,-79.479571,192.4,0.74,358.36,10.89,6.83,358.36,12,0.66
2959719,43.744327,-79.479575,192.2,1.67,358.36,11.23,6.83,358.36,12,0.66
2960885,43.744326,-79.479578,192.3,0.13,358.36,11.57,-7.43,358.36,12,0.67
2962390,43.744325,-79.479579,192.1,0.13,358.36,11.89,0.0,358.36,12,0.66
2963633,43.744325,-79.479579,192.1,0.13,358.36,12.2,-19.67,358.36,12,0.66
2964688,43.744324,-79.479576,191.9,0.41,358.36,12.5,-19.67,358.36,12,0.66
2965740,43.744324,-79.479575,192.0,0.26,358.36,12.79,-30.0,358.36,12,0.68
2967201,43.744322,-79.479573,191.9,0.41,358.36,13.06,-10.34,358.36,12,0.66
2968613,43.744322,-79.479573,191.9,0.41,358.36,13.32,-10.34,358.36,12,0.66
2969665,43.744323,-79.479574,191.8,0.22,358.36,13.57,0.0,358.36,12,0.66
2970718,43.744323,-79.479573,192.2,0.2,358.36,13.81,20.42,358.36,12,0.66
2971952,43.744324,-79.479574,192.5,0.48,358.36,14.03,20.42,358.36,12,0.66
2973438,43.744324,-79.479574,192.5,0.48,358.36,14.24,20.42,358.36,12,0.66
2974640,43.744325,-79.479574,192.5,0.48,358.36,14.43,29.67,358.36,12,0.66
2975698,43.744326,-79.479573,193.3,0.35,358.36,14.61,29.67,358.36,12,0.63
2976754,43.744326,-79.479574,193.4,0.19,358.36,14.77,14.77,358.36,12,0.63
2978408,43.744326,-79.479563,193.2,0.44,358.36,14.91,-14.9,358.36,12,0.63
2979609,43.744326,-79.479563,193.2,0.09,358.36,15.04,-27.6,358.36,12,0.63
2980652,43.744325,-79.479563,193.1,0.44,358.36,15.16,-36.94,358.36,12,0.64
2981695,43.744325,-79.479564,192.7,0.43,358.36,15.26,-25.57,358.36,12,0.64
2982738,43.744326,-79.479566,192.9,1.02,358.36,15.34,-12.87,358.36,12,0.63
2983982,43.744323,-79.479565,192.3,0.26,358.36,15.4,11.36,358.36,12,0.63
2985404,43.744323,-79.479565,192.3,0.26,358.36,15.45,0.0,358.36,12,0.63
2986616,43.744318,-79.479562,192.3,0.39,358.36,15.48,29.67,358.36,12,0.63
2987659,43.744324,-79.479565,192.9,0.35,358.36,15.49,29.67,358.36,12,0.67
2988704,43.744326,-79.479566,192.9,0.44,358.36,15.48,29.67,358.36,12,0.66
2989749,43.744327,-79.479564,192.4,0.11,358.36,15.46,-24.27,358.36,12,0.66
2991141,43.744328,-79.479561,191.7,0.56,358.36,15.42,-24.27,358.36,12,0.64
2992553,43.744328,-79.479561,191.7,0.56,358.36,15.36,-24.27,358.36,12,0.64
2993618,43.744326,-79.479561,191.6,0.13,358.36,15.28,0.0,358.36,12,0.66
2994659,43.744326,-79.479559,191.6,0.44,358.36,15.19,25.58,358.36,12,0.66
2995700,43.744325,-79.479556,192.3,0.57,358.36,15.07,40.59,358.36,12,0.66
2996743,43.744326,-79.479555,192.5,0.69,358.36,14.94,70.25,358.36,12,0.66
2998053,43.74433,-79.479555,193.3,0.22,358.36,14.8,44.67,358.36,12,0.66
2999400,43.74433,-79.479555,193.3,0.22,358.36,14.63,29.67,358.36,12,0.66
3000615,43.74433,-79.479555,193.3,0.0,358.36,14.45,29.67,358.36,12,0.66
3001654,43.744332,-79.479555,194.1,0.19,358.36,14.24,29.67,358.36,12,0.66
3002695,43.744334,-79.479555,194.4,0.02,358.36,14.02,29.67,358.36,12,0.66
3003736,43.744334,-79.479554,194.6,0.17,358.36,13.79,-9.29,358.36,12,0.66
3004951,43.744334,-79.47955,194.5,0.56,358.36,13.53,-9.29,358.36,12,0.66
3006324,43.744334,-79.47955,194.5,0.56,358.36,13.26,-9.29,358.36,12,0.66
3007618,43.744334,-79.47955,194.5,0.56,358.36,12.97,23.6,358.36,12,0.66
3008663,43.744337,-79.479544,194.9,0.48,27.0,12.67,23.6,27.0,12,0.66
3009704,43.744337,-79.479541,194.6,0.17,27.0,12.35,23.6,27.0,12,0.68
3010743,43.744336,-79.47954,194.3,0.02,27.0,12.01,0.0,27.0,12,0.68
3012036,43.744338,-79.479538,194.3,0.13,27.0,11.66,0.0,27.0,12,0.66
3013350,43.744338,-79.479538,194.3,0.13,27.0,11.29,0.0,27.0,12,0.66
3014591,43.744338,-79.479538,194.3,0.13,27.0,10.91,26.0,27.0,12,0.66
3015626,43.744338,-79.479537,194.8,0.37,66.0,10.51,26.0,66.0,12,0.66
3016661,43.744338,-79.479537,195.3,0.06,66.0,10.1,26.0,66.0,12,0.66
3017698,43.744338,-79.479538,195.7,0.09,66.0,9.67,29.67,66.0,12,0.66
3018733,43.74434,-79.479539,196.4,0.2,66.0,9.23,29.67,66.0,12,0.66
3019874,43.744339,-79.479539,196.4,0.26,66.0,8.78,29.67,66.0,12,0.66
3021137,43.744339,-79.479539,196.5,0.26,66.0,8.31,0.0,66.0,12,0.66
3022360,43.744339,-79.479539,196.5,0.26,66.0,7.83,0.0,66.0,12,0.66
3023603,43.744339,-79.479539,196.5,0.26,66.0,7.34,-18.77,66.0,12,0.66
3024646,43.744341,-79.479535,196.3,0.46,3.0,6.84,-18.77,3.0,12,0.63
3025691,43.744341,-79.479536,196.3,0.54,3.0,6.32,-18.77,3.0,12,0.63
3026734,43.744342,-79.479536,196.2,0.22,3.0,5.8,0.0,3.0,12,0.63
3027956,43.744342,-79.479536,196.6,0.3,3.0,5.26,0.0,3.0,12,0.63
3029339,43.744342,-79.479536,196.6,0.3,3.0,4.72,0.0,3.0,12,0.63
3030618,43.744342,-79.479536,196.6,0.3,3.0,4.17,19.58,3.0,12,0.63
3031659,43.744342,-79.479538,196.9,0.63,48.0,3.61,19.58,48.0,12,0.66
3032700,43.744341,-79.47954,196.9,0.09,48.0,3.04,19.58,48.0,12,0.66
3033741,43.744341,-79.479541,197.0,0.2,48.0,2.47,0.0,48.0,12,0.66
3035032,43.744337,-79.479546,196.9,0.22,48.0,1.89,0.0,48.0,12,0.66
3036395,43.744337,-79.479546,196.9,0.22,48.0,1.3,0.0,48.0,12,0.66
3037602,43.744336,-79.479551,196.9,0.44,48.0,0.71,25.97,48.0,12,0.66
3038643,43.744335,-79.479551,197.4,0.37,48.0,0.12,25.97,48.0,12,0.66
3039682,43.744333,-79.479552,197.4,0.54,48.0,-0.48,8.29,48.0,12,0.66
3040723,43.744332,-79.479554,197.1,0.78,48.0,-1.09,-17.69,48.0,12,0.66
3041826,43.744329,-79.479556,197.0,0.24,48.0,-1.69,-17.69,48.0,12,0.66
3043181,43.744329,-79.479557,197.0,0.24,48.0,-2.3,0.0,48.0,12,0.66
3044443,43.744329,-79.479557,197.0,0.24,48.0,-2.91,0.0,48.0,12,0.66
3045607,43.744329,-79.479558,197.0,0.44,48.0,-3.51,-29.67,48.0,12,0.66
3046648,43.744328,-79.479555,195.9,0.28,48.0,-4.12,-49.45,48.0,12,0.66
3047689,43.744325,-79.479554,195.7,0.41,48.0,-4.73,-60.99,48.0,12,0.66
3048732,43.744324,-79.479554,195.6,0.5,48.0,-5.33,-31.32,48.0,12,0.67
3049921,43.744323,-79.479558,195.4,0.31,48.0,-5.93,-11.54,48.0,12,0.67
3051277,43.744323,-79.479558,195.3,0.31,48.0,-6.53,0.0,48.0,12,0.66
3052593,43.744323,-79.479558,195.3,0.31,48.0,-7.13,-28.21,48.0,12,0.66
3053632,43.744322,-79.479557,194.1,0.39,48.0,-7.72,-2.4,48.0,12,0.66
3054671,43.744323,-79.479556,194.8,0.54,48.0,-8.3,-2.4,48.0,12,0.66
3055710,43.744322,-79.479555,194.8,0.3,48.0,-8.88,25.82,48.0,12,0.66
3056751,43.744322,-79.479555,194.8,0.44,48.0,-9.46,0.0,48.0,12,0.66
3058122,43.744323,-79.479557,194.8,0.65,48.0,-10.02,0.0,48.0,12,0.66
3059479,43.744323,-79.479557,194.8,0.65,48.0,-10.58,0.0,48.0,12,0.66
3060607,43.744321,-79.479558,194.8,0.33,48.0,-11.13,-15.47,48.0,12,0.66
3061658,43.744321,-79.479564,194.3,1.63,330.44,-11.67,-15.47,330.44,12,0.66
3062697,43.744323,-79.479566,194.4,0.26,330.44,-12.19,-15.47,330.44,12,0.66
3063736,43.744323,-79.479563,194.0,0.15,330.44,-12.71,-17.38,330.44,12,0.66
3064902,43.744328,-79.479558,193.6,0.96,330.44,-13.22,-4.47,330.44,12,0.66
3066305,43.744328,-79.479558,193.9,0.96,330.44,-13.71,-4.47,330.44,12,0.66
3067596,43.744328,-79.479558,193.9,0.96,330.44,-14.19,42.57,330.44,12,0.66
3068638,43.744329,-79.479537,195.2,0.04,330.44,-14.66,29.67,330.44,12,0.66
3069679,43.744329,-79.479537,195.1,0.26,330.44,-15.12,29.67,330.44,12,0.66
3070721,43.744329,-79.479537,194.8,0.09,330.44,-15.56,0.0,330.44,12,0.66
3071791,43.744328,-79.47954,195.1,0.15,330.44,-15.98,29.67,330.44,12,0.66
3073111,43.744327,-79.479538,195.8,0.17,330.44,-16.39,29.67,330.44,12,0.66
3074373,43.744327,-79.479538,195.8,0.17,330.44,-16.78,29.67,330.44,12,0.66
3075605,43.744327,-79.479538,195.8,0.17,330.44,-17.16,0.0,330.44,12,0.66
3076644,43.744325,-79.479536,195.8,0.24,330.44,-17.52,11.19,330.44,12,0.72
3077687,43.744326,-79.479534,195.9,0.52,330.44,-17.86,11.19,330.44,12,0.66
3078731,43.744326,-79.479534,196.0,0.24,330.44,-18.18,11.19,330.44,12,0.74
3079883,43.744327,-79.479534,196.2,0.15,330.44,-18.49,0.0,330.44,12,0.66
3081190,43.744327,-79.479534,196.2,0.15,330.44,-18.64,0.0,330.44,12,0.66
